,WordList,AverageBitsFromWord
5415,lysin,4.662511064999306
5416,lysis,3.8890932904343165
5417,lysol,4.0474742554279715
5418,lyssa,4.052440376553873
5419,lyted,4.8192623071576115
5420,lytes,4.978417682789404
5421,lythe,4.766843943260073
5422,lytic,4.514589336341764
5423,lytta,4.126779483520513
5424,maaed,4.463039342786461
5425,maare,4.911274565923229
5426,maars,4.419435611739522
5427,mabes,4.7835024015526475
5428,macas,4.030292007734651
5429,maced,4.850108283462475
5430,macer,5.194140770046951
5431,maces,4.992853854608696
5432,mache,4.8357256404885405
5433,machi,4.278070597480097
5434,machs,4.326973564159342
5435,macks,4.131127699872778
5436,macle,5.225451862578079
5437,macon,4.727449564046829
5438,madge,4.719120173161935
5439,madid,3.8758362347575863
5440,madre,5.248891887015418
5441,maerl,5.379137667076353
5442,mafic,4.187229665909635
5443,mages,4.836805993742715
5444,maggs,3.627036255691817
5445,magot,4.737383247303138
5446,magus,4.294434494135802
5447,mahoe,4.988553186513122
5448,mahua,3.6987590097638687
5449,mahwa,3.3459022071806745
5450,maids,4.647482037478565
5451,maiko,4.388052402446908
5452,maiks,4.411609041058055
5453,maile,5.4679551050763795
5454,maill,4.38382676621903
5455,mails,4.985817610464955
5456,maims,4.053994880927237
5457,mains,4.893614897531765
5458,maire,5.558677995327912
5459,mairs,5.0822691707784164
5460,maise,5.436897791780699
5461,maist,5.182230024850718
5462,makar,3.985081401194309
5463,makes,4.624101595853003
5464,makis,4.322500136088653
5465,makos,4.32231495100878
5466,malam,3.4449671531138746
5467,malar,4.504943730840903
5468,malas,4.24204601849976
5469,malax,3.477795017212805
5470,males,5.2168726965314764
5471,malic,4.721841166246353
5472,malik,4.495617287559196
5473,malis,4.9007829732346275
5474,malls,4.180106335598649
5475,malms,4.006513769964109
5476,malmy,3.8434271798638457
5477,malts,4.927363682957985
5478,malty,4.743331494276857
5479,malus,4.673444606312972
5480,malva,3.6270007030756277
5481,malwa,3.688378065385866
5482,mamas,3.3439786772010494
5483,mamba,2.8839882038068594
5484,mamee,3.9816631896858414
5485,mamey,4.115208138923026
5486,mamie,4.462157896701462
5487,manas,4.191620921721509
5488,manat,4.403596797917608
5489,mandi,4.488891867538041
5490,maneb,4.788346453933994
5491,maned,5.005345934915684
5492,maneh,5.0115196734258625
5493,manes,5.144256636216031
5494,manet,5.357516834666054
5495,mangs,4.445983300176856
5496,manis,4.83311817084003
5497,manky,4.12944162009513
5498,manna,3.4181462296058247
5499,manos,4.835853320518099
5500,manse,5.343395624446315
5501,manta,4.232030489439205
5502,manto,4.893516190192592
5503,manty,4.685578211280199
5504,manul,4.756976372616663
5505,manus,4.612000509823442
5506,mapau,3.6994254418283155
5507,maqui,3.646553287890215
5508,marae,4.859490353390817
5509,marah,4.280771598856633
5510,maras,4.403907602659971
5511,marcs,4.904905464193505
5512,mardy,4.5976444634659
5513,mares,5.336513371439587
5514,marge,5.150228620182036
5515,margs,4.6720259500265815
5516,maria,4.413836350468923
5517,marid,4.902421428210363
5518,marka,3.8897022792569413
5519,marks,4.521602276522802
5520,marle,5.527581323210336
5521,marls,5.035858568360601
5522,marly,4.870195208785582
5523,marms,4.16111300066731
5524,maron,5.080582719106708
5525,maror,4.511074596927639
5526,marra,3.7488148069127147
5527,marri,4.32537372067568
5528,marse,5.5517105045160005
5529,marts,5.089168838386765
5530,marvy,4.273497001167763
5531,masas,3.4419936581246926
5532,mased,4.986912507733455
5533,maser,5.338280482523128
5534,mases,4.40510628208686
5535,mashy,4.334435411133951
5536,masks,3.5586462730089563
5537,massa,3.4624441408967948
5538,massy,3.943799550899921
5539,masts,4.117479044350322
5540,masty,4.677848267939801
5541,masus,3.8584053444824384
5542,matai,4.211539962301474
5543,mated,5.067439757429529
5544,mater,5.406781457513275
5545,mates,5.214369571430029
5546,maths,4.565213246703321
5547,matin,4.947480544779631
5548,matlo,4.968193849219018
5549,matte,4.6884212323407635
5550,matts,4.190281266956804
5551,matza,3.3888862558507857
5552,matzo,4.063158930581733
5553,mauby,4.1012641245877965
5554,mauds,4.432146833106673
5555,mauls,4.761077396188543
5556,maund,4.532249240090422
5557,mauri,4.769870848018252
5558,mausy,4.595635722664619
5559,mauts,4.764450885835904
5560,mauzy,3.6863912331852644
5561,maven,4.61173902047957
5562,mavie,4.7158742590044325
5563,mavin,4.31802412098026
5564,mavis,4.2756029638777235
5565,mawed,4.5031018471959285
5566,mawks,3.8084631255189203
5567,mawky,3.6306300105524643
5568,mawns,4.313783657394552
5569,mawrs,4.485747033038164
5570,maxed,4.1984815538132025
5571,maxes,4.341134428174165
5572,maxis,4.020128277991234
5573,mayan,4.001539543055052
5574,mayas,3.95179926270955
5575,mayed,4.716519332699469
5576,mayos,4.593932280491752
5577,mayst,4.819788733045682
5578,mazed,4.191640850445351
5579,mazer,4.533297447773732
5580,mazes,4.334431211360382
5581,mazey,4.140375670403692
5582,mazut,4.013220797241189
5583,mbira,4.5461653320074396
5584,meads,4.901162043813492
5585,meals,5.243106653104672
5586,meane,4.863518314475461
5587,means,5.151517578300761
5588,meany,4.950530318990914
5589,meare,5.051817844069648
5590,mease,4.914432760115549
5591,meath,5.0714673402391375
5592,meats,5.240231393122177
5593,mebos,4.490628994337745
5594,mechs,4.346860132212498
5595,mecks,4.152057203219284
5596,medii,3.84370085235285
5597,medle,4.445295377465868
5598,meeds,4.1212917660759265
5599,meers,4.566258973969572
5600,meets,4.462256608968143
5601,meffs,3.454925528490611
5602,meins,4.93540576100192
5603,meint,5.1448276428453825
5604,meiny,4.740173110937152
5605,meith,4.888825212008023
5606,mekka,3.616260181772904
5607,melas,5.123154973608632
5608,melba,4.656221073851978
5609,melds,4.637799770117342
5610,melic,4.773338017007854
5611,melik,4.531935981297969
5612,mells,4.232046886114556
5613,melts,4.9746346336698695
5614,melty,4.744005117896961
5615,memes,3.612926598368828
5616,memos,4.021534973961996
5617,menad,4.905158772101279
5618,mends,4.552967332980223
5619,mened,4.319775677624641
5620,menes,4.457350198620396
5621,menge,4.207024786080395
5622,mengs,4.463062604766982
5623,mensa,5.05776682616822
5624,mense,4.618776395084053
5625,mensh,4.7147376991977366
5626,menta,5.074965171709614
5627,mento,4.9208659121167875
5628,menus,4.6444345176494135
5629,meous,4.7396734038657735
5630,meows,4.4225562189082686
5631,merch,4.738684119946249
5632,mercs,4.928160483853646
5633,merde,4.524114458250819
5634,mered,4.527851874464377
5635,merel,4.76340208728002
5636,merer,4.048060813920263
5637,meres,4.6654610933733
5638,meril,5.1973153633703495
5639,meris,5.089267916575308
5640,merks,4.544959196046386
5641,merle,4.831149454217618
5642,merls,5.0811997690256945
5643,merse,4.836625710956351
5644,mesal,5.1930225706005295
5645,mesas,4.327853404434662
5646,mesel,4.610343185299845
5647,meses,3.725890089872943
5648,meshy,4.335179952899593
5649,mesic,4.706699335296086
5650,mesne,4.578037480217743
5651,meson,4.902872176000849
5652,messy,3.9461392236003068
5653,mesto,4.9354310862653366
5654,meted,4.389650050444889
5655,metes,4.531504734234407
5656,metho,4.645894914216622
5657,meths,4.6021499375448105
5658,metic,4.7736667831677
5659,metif,4.525976454060563
5660,metis,4.949879003366713
5661,metol,5.078714972641623
5662,metre,4.835334907394264
5663,meuse,4.537026231358309
5664,meved,3.7353043640245
5665,meves,3.8753458427171386
5666,mewed,3.8215589622271713
5667,mewls,4.421848082657971
5668,meynt,4.7378753212361255
5669,mezes,3.641472457597907
5670,mezze,2.798317407908884
5671,mezzo,3.0916865488842404
5672,mhorr,4.0743854007341636
5673,miaou,4.574157102073905
5674,miaow,4.406266081279638
5675,miasm,4.162744992086254
5676,miaul,4.82965147539634
5677,micas,4.627279197848793
5678,miche,4.608939490849645
5679,micht,4.312363664579546
5680,micks,3.923121784359718
5681,micky,3.7540550133914556
5682,micos,4.481410139049212
5683,micra,4.773340156257937
5684,middy,3.3662200002669977
5685,midgy,3.883862266303954
5686,midis,3.6054656594721504
5687,miens,4.880718050208509
5688,mieve,4.014221176068177
5689,miffs,3.2187300813456114
5690,miffy,3.0697075525219826
5691,mifty,4.024755811956276
5692,miggs,3.411688651685357
5693,mihas,4.4932074909124005
5694,mihis,3.561958092240567
5695,miked,4.301764037034782
5696,mikes,4.45630948838883
5697,mikra,4.419813620976683
5698,mikva,3.63450195787924
5699,milch,4.375858770342505
5700,milds,4.396599341805406
5701,miler,5.198943716122351
5702,miles,5.047206509023587
5703,milfs,4.165528273085754
5704,milia,4.050468766390087
5705,milko,4.200776344633941
5706,milks,4.170744469788187
5707,mille,4.493105032023985
5708,mills,3.990788285360907
5709,milor,4.962633305004137
5710,milos,4.714551058499717
5711,milpa,4.50985123446204
5712,milts,4.733193233786219
5713,milty,4.553749951877657
5714,miltz,3.946510902943297
5715,mimed,3.9815058558612537
5716,mimeo,4.133388207204935
5717,mimer,4.325656221539031
5718,mimes,4.132473619157701
5719,mimsy,3.67094063464642
5720,minae,5.2290906001777815
5721,minar,5.0668595716034055
5722,minas,4.7711395142145845
5723,mincy,4.286794823586568
5724,minds,4.306228138231263
5725,mined,4.795874017456015
5726,mines,4.95067666157529
5727,minge,4.690882849626095
5728,mings,4.2176315589804965
5729,mingy,4.071531426288766
5730,minis,3.828630598106244
5731,minke,4.564690356144145
5732,minks,4.075312499163509
5733,minny,3.6730645978330516
5734,minos,4.627602088358362
5735,mints,4.648110085401641
5736,mired,5.016532457586457
5737,mires,5.164188612465109
5738,mirex,4.3992423524524105
5739,mirid,3.913628511454638
5740,mirin,4.093153144493681
5741,mirks,4.306710453799964
5742,mirky,4.1297947137748565
5743,mirly,4.670544942695345
5744,miros,4.8567542310485425
5745,mirvs,4.20950445778838
5746,mirza,4.112169544291993
5747,misch,4.299805131389741
5748,misdo,4.368737779988648
5749,mises,4.234302269906951
5750,misgo,4.289314369677222
5751,misos,3.904443922006559
5752,missa,4.0424153361115645
5753,mists,3.913264199717948
5754,misty,4.481223696472891
5755,mitch,4.359718239546241
5756,miter,5.230694312541772
5757,mites,5.042837168659893
5758,mitis,3.9169708020711327
5759,mitre,5.341712735230506
5760,mitts,3.995729763705495
5761,mixed,4.004367398159509
5762,mixen,4.191184645805518
5763,mixer,4.351146550008035
5764,mixes,4.1522674366002095
5765,mixte,4.324769775801528
5766,mixup,3.378124941157957
5767,mizen,4.193701745689755
5768,mizzy,2.66477145420826
5769,mneme,3.621967062952532
5770,moans,4.928424389417718
5771,moats,5.010382268234609
5772,mobby,3.21341852416671
5773,mobes,4.621146140796153
5774,mobey,4.447909777455482
5775,mobie,4.783003128435448
5776,moble,4.83903085894967
5777,mochi,4.11723975804373
5778,mochs,4.163465663231653
5779,mochy,4.006163221297153
5780,mocks,3.9615183598828594
5781,moder,4.953859870690442
5782,modes,4.756166644699103
5783,modge,4.538237336555371
5784,modii,3.6543186947062356
5785,modus,4.2351363208758315
5786,moers,5.091941341869643
5787,mofos,3.477578871936993
5788,moggy,3.313150271223552
5789,mohel,4.840086900203349
5790,mohos,3.6699737119259783
5791,mohrs,4.525798068408797
5792,mohua,4.292077061613423
5793,mohur,4.488343050942448
5794,moile,5.295216457106678
5795,moils,4.839515385681152
5796,moira,5.0334830070510685
5797,moire,5.387741679990739
5798,moits,4.845361670233229
5799,mojos,3.1064337937940225
5800,mokes,4.466468050049674
5801,mokis,4.17181443136128
5802,mokos,3.4445374937866275
5803,molal,4.266704895881679
5804,molas,4.885506098784672
5805,molds,4.447735354690022
5806,moled,4.9240017807346765
5807,moles,5.068226851578572
5808,molla,4.163344479055891
5809,molls,4.037734199509843
5810,molly,3.851689999789685
5811,molto,4.130704560721524
5812,molts,4.7882163628921
5813,molys,4.39448838019058
5814,momes,4.151736921661144
5815,momma,3.0249756916243715
5816,mommy,2.733480804673781
5817,momus,3.626854898653471
5818,monad,4.690349449772147
5819,monal,4.947854861286627
5820,monas,4.829887698370157
5821,monde,4.856057286963375
5822,mondo,3.7392492345030615
5823,moner,5.1561388717738454
5824,mongo,3.6320218683125574
5825,mongs,4.286318556654253
5826,monic,4.499060006048442
5827,monie,5.129505584031084
5828,monks,4.137919645508542
5829,monos,3.9549311153445887
5830,monte,5.166739308684816
5831,monty,4.526277168071504
5832,moobs,3.566829297855111
5833,mooch,3.724838259440853
5834,moods,3.743107361685372
5835,mooed,4.2137981929631065
5836,mooks,3.510384596674754
5837,moola,4.228480049319904
5838,mooli,4.041317628488265
5839,mools,4.087174262036862
5840,mooly,3.928513331028591
5841,moong,3.6838424186455123
5842,moons,4.003838692282933
5843,moony,3.859943102584196
5844,moops,3.7034324757470958
5845,moors,4.177963408957857
5846,moory,4.03549143626235
5847,moots,4.088325449251863
5848,moove,3.848405350548085
5849,moped,4.573312863823036
5850,moper,4.911880062802703
5851,mopes,4.724604903063594
5852,mopey,4.532222057406604
5853,moppy,3.3516765497101235
5854,mopsy,4.282017022312582
5855,mopus,4.1999270373644215
5856,morae,5.458781528517038
5857,moras,5.037787264513575
5858,morat,5.272920026145348
5859,moray,4.885707543305481
5860,morel,5.2755500633329255
5861,mores,5.174234496209813
5862,moria,4.967895149371429
5863,morne,5.280855779661961
5864,morns,4.838650139086788
5865,morra,4.368986140639891
5866,morro,3.5734290960723727
5867,morse,5.354801380805916
5868,morts,4.929468625967933
5869,mosed,4.834240091404843
5870,moses,4.253065101979401
5871,mosey,4.7859964966026585
5872,mosks,3.405112271586076
5873,mosso,3.292515014009684
5874,moste,5.160534032280322
5875,mosts,3.9707693441795557
5876,moted,4.912959328194588
5877,moten,5.092210315949777
5878,motes,5.055947843756004
5879,motet,4.522018031802377
5880,motey,4.868910133208685
5881,moths,4.416846427004787
5882,mothy,4.259720825457739
5883,motis,4.759318019093279
5884,motte,4.513588054934634
5885,motts,4.04741036511088
5886,motty,3.8718880526005925
5887,motus,4.534151270910553
5888,motza,4.022877727615509
5889,mouch,4.2494653040548895
5890,moues,4.864776792557808
5891,mould,4.483329354666299
5892,mouls,4.611101228966449
5893,moups,4.236450469259367
5894,moust,4.803078479647179
5895,mousy,4.435524481797397
5896,moved,4.262668201251338
5897,moves,4.410107504095595
5898,mowas,4.32176829874108
5899,mowed,4.33723741779566
5900,mowra,4.468536190228814
5901,moxas,4.017374419429806
5902,moxie,4.315031630830071
5903,moyas,4.593778921507471
5904,moyle,4.895033005240971
5905,moyls,4.474837398200735
5906,mozed,4.029792279440708
5907,mozes,4.175005590073153
5908,mozos,3.135084433869234
5909,mpret,5.009626783453738
5910,mucho,3.9890611992858753
5911,mucic,3.501820527499534
5912,mucid,4.150632459239763
5913,mucin,4.334668077333941
5914,mucks,3.7250457636895002
5915,mucor,4.613907223080913
5916,mucro,4.500987827875623
5917,mudge,4.319782400935353
5918,mudir,4.542450293887491
5919,mudra,4.517018622699589
5920,muffs,3.023813986653744
5921,mufti,3.9637917678287526
5922,mugga,3.384307950727322
5923,muggs,3.2243491976411796
5924,muggy,3.071718911318486
5925,muhly,4.005651123570169
5926,muids,4.27503596297295
5927,muils,4.613653386031704
5928,muirs,4.709122675360876
5929,muist,4.800714732213903
5930,mujik,3.204907854368659
5931,mulct,4.560890777997618
5932,muled,4.7115411394320414
5933,mules,4.8514811957942205
5934,muley,4.6492517518365695
5935,mulga,4.290106990085104
5936,mulie,5.001467859061627
5937,mulla,3.939548038482979
5938,mulls,3.7950620499109013
5939,mulse,5.011940568108823
5940,mulsh,4.385457181205453
5941,mumms,2.6372582288401194
5942,mumps,3.2404171692487354
5943,mumsy,3.4570758076230783
5944,mumus,2.6913418664514155
5945,munga,4.1982533631135315
5946,munge,4.50833175150727
5947,mungo,4.088829241400475
5948,mungs,4.028216917594075
5949,munis,4.438662804689973
5950,munts,4.448964099633435
5951,muntu,3.601251570664597
5952,muons,4.535370303545945
5953,muras,4.798678468543435
5954,mured,4.830035060661674
5955,mures,4.963793200924724
5956,murex,4.211387696112603
5957,murid,4.522031220403267
5958,murks,4.104884043093988
5959,murls,4.638374725267519
5960,murly,4.46665825555775
5961,murra,4.128074700448672
5962,murre,4.452651411804672
5963,murri,3.944051572636808
5964,murrs,3.966914544068418
5965,murry,3.8086720280465705
5966,murti,4.645399421170654
5967,murva,4.170335380653432
5968,musar,4.9032844323429625
5969,musca,4.4434679468491
5970,mused,4.612394678540478
5971,muser,4.97118467221191
5972,muses,4.025937584778159
5973,muset,4.978624929819011
5974,musha,4.260944866969628
5975,musit,4.666914987314878
5976,musks,3.15633279799139
5977,musos,3.7138867377085454
5978,musse,4.180761042828838
5979,mussy,3.544865482458119
5980,musth,4.315213466130421
5981,musts,3.713770640106389
5982,mutch,4.172432790962799
5983,muted,4.700502529874099
5984,muter,5.045077817872979
5985,mutes,4.8408229655927775
5986,mutha,4.33287327850936
5987,mutis,4.52227009391816
5988,muton,4.567469209639382
5989,mutts,3.795367662775737
5990,muxed,3.8269780383959353
5991,muxes,3.9668298573015535
5992,muzak,3.3784328072144993
5993,muzzy,2.4658026746365214
5994,mvule,4.375548708270571
5995,myall,4.015928449409552
5996,mylar,4.776793837709759
5997,mynah,4.314159425434027
5998,mynas,4.461420921224748
5999,myoid,4.26221277351546
6000,myoma,3.668358524273851
6001,myope,4.495611219791535
6002,myops,4.089445637899784
6003,myopy,3.2895169008653613
6004,mysid,4.118029422341719
6005,mythi,3.9783514815608627
6006,myths,3.996007163038325
6007,mythy,3.2013758275465785
6008,myxos,3.497936309549241
6009,mzees,3.5970340009567967
6010,naams,4.122379088514676
6011,naans,3.751549839300377
6012,nabes,4.994061484214637
6013,nabis,4.670589854347064
6014,nabks,4.156625266183062
6015,nabla,4.073850868641213
6016,nabob,3.8459768847473055
6017,nache,5.041388205696718
6018,nacho,4.577335195479441
6019,nacre,5.521918156354732
6020,nadas,4.174445878603404
6021,naeve,4.43071959695259
6022,naevi,4.6150210650818435
6023,naffs,3.6376955831959505
6024,nagas,4.088870256542775
6025,naggy,3.671928680464781
6026,nagor,5.016985197195984
6027,nahal,4.223806968709302
6028,naiad,4.381097486639051
6029,naifs,4.635091874752207
6030,naiks,4.6298894172201415
6031,nails,5.188017403426396
6032,naira,4.663796893631338
6033,nairu,5.042212548707667
6034,naked,4.687522999940717
6035,naker,5.0294977230115405
6036,nakfa,3.376546675641828
6037,nalas,4.4490273853667075
6038,naled,5.273378611270666
6039,nalla,3.7382528924381373
6040,named,4.892586007924109
6041,namer,5.2138132060280595
6042,names,5.033404659627731
6043,namma,3.1851796275105864
6044,namus,4.504049655887075
6045,nanas,3.6836325041249127
6046,nance,4.673661944309166
6047,nancy,4.003397676270542
6048,nandu,3.814288952616247
6049,nanna,2.846120541277788
6050,nanos,4.32262829531856
6051,nanua,3.470640250711483
6052,napas,4.146753718981327
6053,naped,4.951631263847952
6054,napes,5.100056929179838
6055,napoo,4.103897752051125
6056,nappa,3.2475707580462196
6057,nappe,4.397683721987158
6058,nappy,3.724704050925431
6059,naras,4.608954619895039
6060,narco,5.148653755565812
6061,narcs,5.107878012045469
6062,nards,4.9489784070445015
6063,nares,5.531246054574964
6064,naric,5.072422298356134
6065,naris,5.2371783502065865
6066,narks,4.724965651459977
6067,narky,4.537321430593786
6068,narre,5.0615281446887925
6069,nashi,4.645196908804425
6070,natch,4.776978784394496
6071,nates,5.425731168494311
6072,natis,5.114385403331752
6073,natty,4.2326922735540515
6074,nauch,4.6110778512563515
6075,naunt,4.3719960550761705
6076,navar,4.131770503053928
6077,naves,4.776034375796262
6078,navew,4.320124808329363
6079,navvy,3.3730235228754526
6080,nawab,3.542406946224424
6081,nazes,4.542196224261501
6082,nazir,4.517652895583974
6083,nazis,4.227038964690579
6084,nduja,3.5907503799183265
6085,neafe,4.592170207511433
6086,neals,5.432471784692169
6087,neaps,5.074458302052286
6088,nears,5.510888345454927
6089,neath,5.271675989380176
6090,neats,5.4420007473690895
6091,nebek,3.9035312460456653
6092,nebel,4.44714342993005
6093,necks,4.346417294047517
6094,neddy,3.753645874640598
6095,needs,4.322353982416637
6096,neeld,4.509934456551743
6097,neele,4.101655690584392
6098,neemb,3.8761348988681537
6099,neems,4.2442455431394945
6100,neeps,4.298018386948075
6101,neese,4.065473153268605
6102,neeze,3.181912254462739
6103,negro,4.931616767895581
6104,negus,4.513294037474079
6105,neifs,4.669660697521419
6106,neist,5.425296987359157
6107,neive,4.269001076344726
6108,nelis,5.141477565782197
6109,nelly,4.188355574678175
6110,nemas,4.932460675851985
6111,nemns,3.987342859510995
6112,nempt,4.606888631398181
6113,nenes,3.9454767623777904
6114,neons,4.436105836270207
6115,neper,4.593999062117489
6116,nepit,5.030001289720585
6117,neral,5.516983419750406
6118,nerds,4.963234394720113
6119,nerka,4.925033769396583
6120,nerks,4.730974117406795
6121,nerol,5.363049778866311
6122,nerts,5.295084960183524
6123,nertz,4.529647454832687
6124,nervy,4.432745156510636
6125,nests,4.353832929853664
6126,netes,4.72830433907575
6127,netop,4.922593415188796
6128,netts,4.424887200692816
6129,netty,4.210462971562442
6130,neuks,4.4449649804303455
6131,neume,4.329426073517798
6132,neums,4.5922520812556025
6133,nevel,4.220063068432072
6134,neves,4.076327306579471
6135,nevus,4.2855060789053265
6136,newbs,4.1087895144360695
6137,newed,4.022381762075652
6138,newel,4.304207799022082
6139,newie,4.308079023438993
6140,newsy,4.388535126924068
6141,newts,4.615496628989545
6142,nexts,4.292210172504802
6143,nexus,4.040818128667395
6144,ngaio,4.625702512874505
6145,ngana,3.2720290204705704
6146,ngati,4.6449791654744965
6147,ngoma,4.250061161714057
6148,ngwee,3.8671603724063925
6149,nicad,4.677087094498625
6150,nicht,4.496828546926484
6151,nicks,4.113817505020843
6152,nicol,4.838504150487226
6153,nidal,4.882445720161642
6154,nided,4.196374858321095
6155,nides,4.92823054705885
6156,nidor,4.904877137203371
6157,nidus,4.379427026540304
6158,niefs,4.590987969018431
6159,nieve,4.207983742363793
6160,nifes,4.688579791464302
6161,niffs,3.412831029042899
6162,niffy,3.2658230099126313
6163,nifty,4.217820469919019
6164,niger,5.0188862969944115
6165,nighs,4.154502450097168
6166,nihil,3.89480380433746
6167,nikab,4.12035475234766
6168,nikah,4.34604461319292
6169,nikau,4.213908886614531
6170,nills,4.169791792998137
6171,nimbi,3.2334255713426985
6172,nimbs,4.027968382172436
6173,nimps,4.160450719804367
6174,niner,4.60594867367617
6175,nines,4.434380911220398
6176,ninon,3.3473934875220768
6177,nipas,4.721170632805668
6178,nippy,3.5099467733413237
6179,niqab,3.773254665744901
6180,nirls,4.997540990677729
6181,nirly,4.82963883674796
6182,nisei,4.366803857846751
6183,nisse,4.579896173924424
6184,nisus,3.8622285987957095
6185,niter,5.403434144583385
6186,nites,5.230958877396327
6187,nitid,3.9650995423440545
6188,niton,4.241263804071478
6189,nitre,5.5158767296797775
6190,nitro,5.0771865264214115
6191,nitry,4.875651274661853
6192,nitty,4.018729894989693
6193,nival,4.522624107216972
6194,nixed,4.193475810686363
6195,nixer,4.527779527365397
6196,nixes,4.344254584429201
6197,nixie,3.7099368719899544
6198,nizam,3.876772888556039
6199,nkosi,4.282911394500642
6200,noahs,4.828602521130787
6201,nobby,3.4123021875920294
6202,nocks,4.158367108612216
6203,nodal,4.93688498235951
6204,noddy,3.611655483813756
6205,nodes,4.954003321100688
6206,nodus,4.438363726197916
6207,noels,5.178345221011674
6208,noggs,3.6611755628174016
6209,nohow,3.3965849805639414
6210,noils,5.019257201725337
6211,noily,4.851146863061001
6212,noint,4.422630624529178
6213,noirs,5.115488522624644
6214,noles,5.248481065701056
6215,nolls,4.212929991353068
6216,nolos,4.20306038260653
6217,nomas,4.709078257676323
6218,nomen,4.185994415774276
6219,nomes,4.864008674531914
6220,nomic,4.385383828024447
6221,nomoi,3.786154440885597
6222,nomos,3.832360686277759
6223,nonas,4.311699823986305
6224,nonce,4.477135666775855
6225,nones,4.471436482333742
6226,nonet,4.687516428573738
6227,nongs,3.761399712703836
6228,nonis,4.158763642883754
6229,nonny,3.1454028747424174
6230,nonyl,3.9332846970004223
6231,noobs,3.7720031320503606
6232,nooit,4.467104621774075
6233,nooks,3.713008929337736
6234,nooky,3.534619657131618
6235,noons,3.4876956601772338
6236,noops,3.90835584802379
6237,nopal,4.8892665724289825
6238,noria,5.163756384945555
6239,noris,5.066740244437383
6240,norks,4.5423055457844805
6241,norma,4.853332615626561
6242,norms,4.695756014220637
6243,nosed,5.033086813906096
6244,noser,5.359520906915483
6245,noses,4.452322805476327
6246,notal,5.2117737641288056
6247,noted,5.1163770593195235
6248,noter,5.426188258372203
6249,notes,5.250019246973274
6250,notum,4.475569484941078
6251,nould,4.667903435316946
6252,noule,5.251796253403592
6253,nouls,4.795292588859585
6254,nouns,3.9986678691992354
6255,nouny,3.831365763254067
6256,noups,4.443119826866017
6257,novae,4.873921829559646
6258,novas,4.46515693386286
6259,novum,3.830798566265037
6260,noway,4.363527905721467
6261,nowed,4.526122685308398
6262,nowls,4.393030656550843
6263,nowts,4.409260924775624
6264,nowty,4.224905202023127
6265,noxal,4.338164030809308
6266,noxes,4.3747288676257385
6267,noyau,4.546041073485581
6268,noyed,4.749077336352766
6269,noyes,4.905137806890366
6270,nubby,3.1657987855772123
6271,nubia,4.382397544803043
6272,nucha,4.276583174768241
6273,nuddy,3.368964135790995
6274,nuder,4.93622094945373
6275,nudes,4.740641835285373
6276,nudie,4.892800710649286
6277,nudzh,3.4042432682306347
6278,nuffs,3.2163568881065343
6279,nugae,4.90690222780523
6280,nuked,4.3079548496101125
6281,nukes,4.46232009465701
6282,nulla,4.127836070153667
6283,nulls,3.9764537796798254
6284,numbs,3.8292848991981403
6285,numen,3.962473022545432
6286,nummy,3.2572695020481968
6287,nunny,2.895904645244075
6288,nurds,4.525570320338718
6289,nurdy,4.372120132637363
6290,nurls,4.796637719748262
6291,nurrs,4.1500300784666
6292,nutso,4.7778265237085
6293,nutsy,4.5497056667323905
6294,nyaff,3.44531257486863
6295,nyala,4.183499944775641
6296,nying,3.4848881481005316
6297,nyssa,3.9131624225853137
6298,oaked,4.688465865946045
6299,oaker,5.036238517985876
6300,oakum,4.073161209243502
6301,oared,5.4197572105218015
6302,oases,4.623683918134152
6303,oasis,4.29948378445538
6304,oasts,4.392383073668331
6305,oaten,5.485553367833385
6306,oater,5.628423286531486
6307,oaths,4.831787192736326
6308,oaves,4.779975743609843
6309,obang,4.319153698125502
6310,obeah,4.621408418890917
6311,obeli,4.6231522673683
6312,obeys,4.267247992267696
6313,obias,4.589014613678503
6314,obied,4.655859646209872
6315,obiit,3.9270247528651625
6316,obits,4.5446704130084665
6317,objet,4.085567886743249
6318,oboes,4.113796848270746
6319,obole,4.324309947212217
6320,oboli,3.8180524850315347
6321,obols,3.8543243657931208
6322,occam,3.705157522749564
6323,ocher,4.823328632143573
6324,oches,4.593789269923333
6325,ochre,4.922668415278329
6326,ochry,4.3013417993229
6327,ocker,4.60139545918446
6328,ocrea,5.2751462601970145
6329,octad,4.710293575869186
6330,octan,4.901069331743606
6331,octas,4.815472586441482
6332,octyl,4.465166950388423
6333,oculi,4.503610342847442
6334,odahs,4.449554861088743
6335,odals,4.8307113904508325
6336,odeon,4.137736127995502
6337,odeum,4.288095199304698
6338,odism,4.347281171640478
6339,odist,4.8353665492532025
6340,odium,4.137502643493046
6341,odors,4.066528767665403
6342,odour,4.054249592303174
6343,odyle,4.732141928063832
6344,odyls,4.2954638411652954
6345,ofays,4.234323753746617
6346,offed,3.5931756991067605
6347,offie,3.863361806644641
6348,oflag,4.2215454372979995
6349,ofter,4.874263730114724
6350,ogams,4.330850028139563
6351,ogeed,4.1354135798937195
6352,ogees,4.273047221495057
6353,oggin,3.635590912773824
6354,ogham,3.993716465715091
6355,ogive,4.311887594790375
6356,ogled,4.675914636166732
6357,ogler,4.974276458909678
6358,ogles,4.8072958706565165
6359,ogmic,3.9249148801623757
6360,ogres,4.934713849410461
6361,ohias,4.814642272681146
